approach;log;config;with_labels;label;precision;recall;F$_1$-score;support;ED;Seg. found;Seg. true;rand_mic;ari_mic;jaccard_mic;fowlkes_mallows_mic;rand_mac;ari_mac;jaccard_mac;fowlkes_mallows_mac;runtime;part;num_classes;sizeof_cooc;max_num_events;max_buffer_size;size_clust;size_full;avg_resp_seg;avg_resp_cat;obj_tp;obj_fp;obj_fn;obj_prec;obj_rec;obj_f1;obj_obj_relations_tp;obj_obj_relations_fp;obj_obj_relations_fn;obj_obj_relations_prec;obj_obj_relations_rec;obj_obj_relations_f1;obj_task_relations_tp;obj_task_relations_fp;obj_task_relations_fn;obj_task_relations_prec;obj_task_relations_rec;obj_task_relations_f1;label_prec;label_rec;label_f1;label_support;n;m
Ours;L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;TF_04.csv;1.0;0.5952941176470589;0.7463126843657818;425;0.14264886048809172;89;120;0.7313725183761285;0.3583727284295992;0.5891361900177882;0.5488619958075034;0.8603166496424923;0.630083210260987;0.7654068777664284;0.7238673985334333;952.752.382.499.989;full;38;8856;78;2272;48;1703141;0;0.004298218392859455;0;47;0;0.0;0;0;0;0;0;0;0;0;0;47;0;0.0;0;0;0;0;0;0;5;10
Ours;L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;TF_02.csv;0.9769585253456221;0.6973684210526315;0.8138195777351247;304;0.14264886048809172;89;120;0.7313725183761285;0.3583727284295992;0.5891361900177882;0.5488619958075034;0.8603166496424923;0.630083210260987;0.7654068777664284;0.7238673985334333;952.752.382.499.989;full;38;8856;78;2272;48;1703141;0;0.004298218392859455;0;47;0;0.0;0;0;0;0;0;0;0;0;0;47;0;0.0;0;0;0;0;0;0;5;10
Ours;L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;TF_03.csv;0.46839080459770116;1.0;0.6379647749510763;326;0.14264886048809172;89;120;0.7313725183761285;0.3583727284295992;0.5891361900177882;0.5488619958075034;0.8603166496424923;0.630083210260987;0.7654068777664284;0.7238673985334333;823.627.863.799.993;full;38;8856;78;2272;48;1703141;0;0.0036355243571181617;0;47;0;0.0;0;0;0;0;0;0;0;0;0;47;0;0.0;0;0;0.5264880952380953;0.6416666666666667;0.5620093515442351;120;5;10
Ours;L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;TF_13.csv;0.95;0.6314199395770392;0.7586206896551724;331;0.14264886048809172;89;120;0.7313725183761285;0.3583727284295992;0.5891361900177882;0.5488619958075034;0.8603166496424923;0.630083210260987;0.7654068777664284;0.7238673985334333;823.627.863.799.993;full;38;8856;78;2272;48;1703141;0;0.0036355243571181617;0;47;0;0.0;0;0;0;0;0;0;0;0;0;47;0;0.0;0;0;0.5264880952380953;0.6416666666666667;0.5620093515442351;120;5;10
Ours;L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;TF_04.csv;1.0;0.5952941176470589;0.7463126843657818;425;0.14264886048809172;89;120;0.7313725183761285;0.3583727284295992;0.5891361900177882;0.5488619958075034;0.8603166496424923;0.630083210260987;0.7654068777664284;0.7238673985334333;823.627.863.799.993;full;38;8856;78;2272;48;1703141;0;0.0036355243571181617;0;47;0;0.0;0;0;0;0;0;0;0;0;0;47;0;0.0;0;0;0.5264880952380953;0.6416666666666667;0.5620093515442351;120;5;10
Ours;L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;TF_02.csv;0.9769585253456221;0.6973684210526315;0.8138195777351247;304;0.14264886048809172;89;120;0.7313725183761285;0.3583727284295992;0.5891361900177882;0.5488619958075034;0.8603166496424923;0.630083210260987;0.7654068777664284;0.7238673985334333;823.627.863.799.993;full;38;8856;78;2272;48;1703141;0;0.0036355243571181617;0;47;0;0.0;0;0;0;0;0;0;0;0;0;47;0;0.0;0;0;0.5264880952380953;0.6416666666666667;0.5620093515442351;120;5;10
Ours;L3.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;TF_03.csv;0.9148936170212766;0.39570552147239263;0.5524625267665952;326;0.14264886048809172;89;120;0.6025171779684415;0.1808377584941984;0.4067342819873185;0.47247307316341713;0.6800306435137896;0.24232652138518535;0.4876967999726785;0.4668373255374899;7.868.391.784.000.090;full;38;8856;78;2272;48;1703141;0;0.002431369449437482;0;47;0;0.0;0;0;0;0;0;0;0;0;0;47;0;0.0;0;0;0;0;0;0;5;10
Ours;L3.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;TF_13.csv;0.9246575342465754;0.4078549848942598;0.5660377358490566;331;0.14264886048809172;89;120;0.6025171779684415;0.1808377584941984;0.4067342819873185;0.47247307316341713;0.6800306435137896;0.24232652138518535;0.4876967999726785;0.4668373255374899;7.868.391.784.000.090;full;38;8856;78;2272;48;1703141;0;0.002431369449437482;0;47;0;0.0;0;0;0;0;0;0;0;0;0;47;0;0.0;0;0;0;0;0;0;5;10
Ours;L3.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;TF_04.csv;0.46424642464246424;0.9929411764705882;0.6326836581709145;425;0.14264886048809172;89;120;0.6025171779684415;0.1808377584941984;0.4067342819873185;0.47247307316341713;0.6800306435137896;0.24232652138518535;0.4876967999726785;0.4668373255374899;7.868.391.784.000.090;full;38;8856;78;2272;48;1703141;0;0.002431369449437482;0;47;0;0.0;0;0;0;0;0;0;0;0;0;47;0;0.0;0;0;0;0;0;0;5;10
Ours;L3.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;TF_02.csv;0.7;0.4375;0.5384615384615384;304;0.14264886048809172;89;120;0.6025171779684415;0.1808377584941984;0.4067342819873185;0.47247307316341713;0.6800306435137896;0.24232652138518535;0.4876967999726785;0.4668373255374899;7.868.391.784.000.090;full;38;8856;78;2272;48;1703141;0;0.002431369449437482;0;47;0;0.0;0;0;0;0;0;0;0;0;0;47;0;0.0;0;0;0;0;0;0;5;10
Ours;L3.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;TF_03.csv;0.9148936170212766;0.39570552147239263;0.5524625267665952;326;0.14264886048809172;89;120;0.6025171779684415;0.1808377584941984;0.4067342819873185;0.47247307316341713;0.6800306435137896;0.24232652138518535;0.4876967999726785;0.4668373255374899;8.233.846.066.999.830;full;38;8856;78;2272;48;1703141;0;0.0025047049325877106;0;47;0;0.0;0;0;0;0;0;0;0;0;0;47;0;0.0;0;0;0.5264880952380953;0.6416666666666667;0.5620093515442351;120;5;10
Ours;L3.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;TF_13.csv;0.9246575342465754;0.4078549848942598;0.5660377358490566;331;0.14264886048809172;89;120;0.6025171779684415;0.1808377584941984;0.4067342819873185;0.47247307316341713;0.6800306435137896;0.24232652138518535;0.4876967999726785;0.4668373255374899;8.233.846.066.999.830;full;38;8856;78;2272;48;1703141;0;0.0025047049325877106;0;47;0;0.0;0;0;0;0;0;0;0;0;0;47;0;0.0;0;0;0.5264880952380953;0.6416666666666667;0.5620093515442351;120;5;10
Ours;L3.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;TF_04.csv;0.46424642464246424;0.9929411764705882;0.6326836581709145;425;0.14264886048809172;89;120;0.6025171779684415;0.1808377584941984;0.4067342819873185;0.47247307316341713;0.6800306435137896;0.24232652138518535;0.4876967999726785;0.4668373255374899;8.233.846.066.999.830;full;38;8856;78;2272;48;1703141;0;0.0025047049325877106;0;47;0;0.0;0;0;0;0;0;0;0;0;0;47;0;0.0;0;0;0.5264880952380953;0.6416666666666667;0.5620093515442351;120;5;10
Ours;L3.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;TF_02.csv;0.7;0.4375;0.5384615384615384;304;0.14264886048809172;89;120;0.6025171779684415;0.1808377584941984;0.4067342819873185;0.47247307316341713;0.6800306435137896;0.24232652138518535;0.4876967999726785;0.4668373255374899;8.233.846.066.999.830;full;38;8856;78;2272;48;1703141;0;0.0025047049325877106;0;47;0;0.0;0;0;0;0;0;0;0;0;0;47;0;0.0;0;0;0.5264880952380953;0.6416666666666667;0.5620093515442351;120;5;10
Ours;L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;TF_03.csv;0.0;0.0;0.0;326;0.4365191569645201;49;120;0.2704226379316632;0.002347938051230127;0.1106248249105392;0.49805690401299185;0.32653061224489793;0.02041846601725273;0.21450282240555796;0.5179452421749772;859.942.650.500.011;full;38;8856;66;2272;48;1703141;0;0.0023561038536715896;0;122;0;0.0;0;0;0;0;0;0;0;0;0;122;0;0.0;0;0;0;0;0;0;5;15
Ours;L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;TF_13.csv;1.0;0.03625377643504532;0.06997084548104958;331;0.4365191569645201;49;120;0.2704226379316632;0.002347938051230127;0.1106248249105392;0.49805690401299185;0.32653061224489793;0.02041846601725273;0.21450282240555796;0.5179452421749772;859.942.650.500.011;full;38;8856;66;2272;48;1703141;0;0.0023561038536715896;0;122;0;0.0;0;0;0;0;0;0;0;0;0;122;0;0.0;0;0;0;0;0;0;5;15
Ours;L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;TF_04.csv;0.31135531135531136;1.0;0.4748603351955307;425;0.4365191569645201;49;120;0.2704226379316632;0.002347938051230127;0.1106248249105392;0.49805690401299185;0.32653061224489793;0.02041846601725273;0.21450282240555796;0.5179452421749772;859.942.650.500.011;full;38;8856;66;2272;48;1703141;0;0.0023561038536715896;0;122;0;0.0;0;0;0;0;0;0;0;0;0;122;0;0.0;0;0;0;0;0;0;5;15
Ours;L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;TF_02.csv;1.0;0.029605263157894735;0.05750798722044728;304;0.4365191569645201;49;120;0.2704226379316632;0.002347938051230127;0.1106248249105392;0.49805690401299185;0.32653061224489793;0.02041846601725273;0.21450282240555796;0.5179452421749772;859.942.650.500.011;full;38;8856;66;2272;48;1703141;0;0.0023561038536715896;0;122;0;0.0;0;0;0;0;0;0;0;0;0;122;0;0.0;0;0;0;0;0;0;5;15
Ours;L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;TF_03.csv;0.0;0.0;0.0;326;0.4365191569645201;49;120;0.2704226379316632;0.002347938051230127;0.1106248249105392;0.49805690401299185;0.32653061224489793;0.02041846601725273;0.21450282240555796;0.5179452421749772;8.744.803.901.000.060;full;38;8856;66;2272;48;1703141;0;0.0024300229268458392;0;122;0;0.0;0;0;0;0;0;0;0;0;0;122;0;0.0;0;0;0.3773534525583706;0.425;0.36598521598521594;120;5;15
Ours;L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;TF_13.csv;1.0;0.03625377643504532;0.06997084548104958;331;0.4365191569645201;49;120;0.2704226379316632;0.002347938051230127;0.1106248249105392;0.49805690401299185;0.32653061224489793;0.02041846601725273;0.21450282240555796;0.5179452421749772;8.744.803.901.000.060;full;38;8856;66;2272;48;1703141;0;0.0024300229268458392;0;122;0;0.0;0;0;0;0;0;0;0;0;0;122;0;0.0;0;0;0.3773534525583706;0.425;0.36598521598521594;120;5;15
Ours;L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;TF_04.csv;0.31135531135531136;1.0;0.4748603351955307;425;0.4365191569645201;49;120;0.2704226379316632;0.002347938051230127;0.1106248249105392;0.49805690401299185;0.32653061224489793;0.02041846601725273;0.21450282240555796;0.5179452421749772;8.744.803.901.000.060;full;38;8856;66;2272;48;1703141;0;0.0024300229268458392;0;122;0;0.0;0;0;0;0;0;0;0;0;0;122;0;0.0;0;0;0.3773534525583706;0.425;0.36598521598521594;120;5;15
Ours;L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;TF_02.csv;1.0;0.029605263157894735;0.05750798722044728;304;0.4365191569645201;49;120;0.2704226379316632;0.002347938051230127;0.1106248249105392;0.49805690401299185;0.32653061224489793;0.02041846601725273;0.21450282240555796;0.5179452421749772;8.744.803.901.000.060;full;38;8856;66;2272;48;1703141;0;0.0024300229268458392;0;122;0;0.0;0;0;0;0;0;0;0;0;0;122;0;0.0;0;0;0.3773534525583706;0.425;0.36598521598521594;120;5;15
Ours;L3.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;TF_03.csv;0.0;0.0;0.0;326;0.4365191569645201;49;120;0.2704226379316632;0.002347938051230127;0.1106248249105392;0.49805690401299185;0.32653061224489793;0.02041846601725273;0.21450282240555796;0.5179452421749772;9.956.843.448.999.960;full;38;8856;66;2272;48;1703141;0;0.003106407264728178;0;122;0;0.0;0;0;0;0;0;0;0;0;0;122;0;0.0;0;0;0;0;0;0;5;15
Ours;L3.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;TF_13.csv;1.0;0.03625377643504532;0.06997084548104958;331;0.4365191569645201;49;120;0.2704226379316632;0.002347938051230127;0.1106248249105392;0.49805690401299185;0.32653061224489793;0.02041846601725273;0.21450282240555796;0.5179452421749772;9.956.843.448.999.960;full;38;8856;66;2272;48;1703141;0;0.003106407264728178;0;122;0;0.0;0;0;0;0;0;0;0;0;0;122;0;0.0;0;0;0;0;0;0;5;15
Ours;L3.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;TF_04.csv;0.31135531135531136;1.0;0.4748603351955307;425;0.4365191569645201;49;120;0.2704226379316632;0.002347938051230127;0.1106248249105392;0.49805690401299185;0.32653061224489793;0.02041846601725273;0.21450282240555796;0.5179452421749772;9.956.843.448.999.960;full;38;8856;66;2272;48;1703141;0;0.003106407264728178;0;122;0;0.0;0;0;0;0;0;0;0;0;0;122;0;0.0;0;0;0;0;0;0;5;15
Ours;L3.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;TF_02.csv;1.0;0.029605263157894735;0.05750798722044728;304;0.4365191569645201;49;120;0.2704226379316632;0.002347938051230127;0.1106248249105392;0.49805690401299185;0.32653061224489793;0.02041846601725273;0.21450282240555796;0.5179452421749772;9.956.843.448.999.960;full;38;8856;66;2272;48;1703141;0;0.003106407264728178;0;122;0;0.0;0;0;0;0;0;0;0;0;0;122;0;0.0;0;0;0;0;0;0;5;15
Ours;L3.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;TF_03.csv;0.0;0.0;0.0;326;0.4365191569645201;49;120;0.2704226379316632;0.002347938051230127;0.1106248249105392;0.49805690401299185;0.32653061224489793;0.02041846601725273;0.21450282240555796;0.5179452421749772;9.875.868.743.000.180;full;38;8856;66;2272;48;1703141;0;0.0030549637647120965;0;122;0;0.0;0;0;0;0;0;0;0;0;0;122;0;0.0;0;0;0.3773534525583706;0.425;0.36598521598521594;120;5;15
Ours;L3.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;TF_13.csv;1.0;0.03625377643504532;0.06997084548104958;331;0.4365191569645201;49;120;0.2704226379316632;0.002347938051230127;0.1106248249105392;0.49805690401299185;0.32653061224489793;0.02041846601725273;0.21450282240555796;0.5179452421749772;9.875.868.743.000.180;full;38;8856;66;2272;48;1703141;0;0.0030549637647120965;0;122;0;0.0;0;0;0;0;0;0;0;0;0;122;0;0.0;0;0;0.3773534525583706;0.425;0.36598521598521594;120;5;15
Ours;L3.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;TF_04.csv;0.31135531135531136;1.0;0.4748603351955307;425;0.4365191569645201;49;120;0.2704226379316632;0.002347938051230127;0.1106248249105392;0.49805690401299185;0.32653061224489793;0.02041846601725273;0.21450282240555796;0.5179452421749772;9.875.868.743.000.180;full;38;8856;66;2272;48;1703141;0;0.0030549637647120965;0;122;0;0.0;0;0;0;0;0;0;0;0;0;122;0;0.0;0;0;0.3773534525583706;0.425;0.36598521598521594;120;5;15
Ours;L3.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;TF_02.csv;1.0;0.029605263157894735;0.05750798722044728;304;0.4365191569645201;49;120;0.2704226379316632;0.002347938051230127;0.1106248249105392;0.49805690401299185;0.32653061224489793;0.02041846601725273;0.21450282240555796;0.5179452421749772;9.875.868.743.000.180;full;38;8856;66;2272;48;1703141;0;0.0030549637647120965;0;122;0;0.0;0;0;0;0;0;0;0;0;0;122;0;0.0;0;0;0.3773534525583706;0.425;0.36598521598521594;120;5;15
Ours;L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;TF_03.csv;0.0;0.0;0.0;326;0.4365191569645201;49;120;0.2704226379316632;0.002347938051230127;0.1106248249105392;0.49805690401299185;0.32653061224489793;0.02041846601725273;0.21450282240555796;0.5179452421749772;9.122.573.495.000.090;full;38;8856;66;2272;48;1703141;0;0.0032322424737183035;0;122;0;0.0;0;0;0;0;0;0;0;0;0;122;0;0.0;0;0;0;0;0;0;5;15
Ours;L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;TF_13.csv;1.0;0.03625377643504532;0.06997084548104958;331;0.4365191569645201;49;120;0.2704226379316632;0.002347938051230127;0.1106248249105392;0.49805690401299185;0.32653061224489793;0.02041846601725273;0.21450282240555796;0.5179452421749772;9.122.573.495.000.090;full;38;8856;66;2272;48;1703141;0;0.0032322424737183035;0;122;0;0.0;0;0;0;0;0;0;0;0;0;122;0;0.0;0;0;0;0;0;0;5;15
Ours;L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;TF_04.csv;0.31135531135531136;1.0;0.4748603351955307;425;0.4365191569645201;49;120;0.2704226379316632;0.002347938051230127;0.1106248249105392;0.49805690401299185;0.32653061224489793;0.02041846601725273;0.21450282240555796;0.5179452421749772;9.122.573.495.000.090;full;38;8856;66;2272;48;1703141;0;0.0032322424737183035;0;122;0;0.0;0;0;0;0;0;0;0;0;0;122;0;0.0;0;0;0;0;0;0;5;15
Ours;L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;TF_02.csv;1.0;0.029605263157894735;0.05750798722044728;304;0.4365191569645201;49;120;0.2704226379316632;0.002347938051230127;0.1106248249105392;0.49805690401299185;0.32653061224489793;0.02041846601725273;0.21450282240555796;0.5179452421749772;9.122.573.495.000.090;full;38;8856;66;2272;48;1703141;0;0.0032322424737183035;0;122;0;0.0;0;0;0;0;0;0;0;0;0;122;0;0.0;0;0;0;0;0;0;5;15
Ours;L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;TF_03.csv;0.0;0.0;0.0;326;0.4365191569645201;49;120;0.2704226379316632;0.002347938051230127;0.1106248249105392;0.49805690401299185;0.32653061224489793;0.02041846601725273;0.21450282240555796;0.5179452421749772;8.437.622.775.000.130;full;38;8856;66;2272;48;1703141;0;0.003277008789466077;0;122;0;0.0;0;0;0;0;0;0;0;0;0;122;0;0.0;0;0;0.3773534525583706;0.425;0.36598521598521594;120;5;15
Ours;L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;TF_13.csv;1.0;0.03625377643504532;0.06997084548104958;331;0.4365191569645201;49;120;0.2704226379316632;0.002347938051230127;0.1106248249105392;0.49805690401299185;0.32653061224489793;0.02041846601725273;0.21450282240555796;0.5179452421749772;8.437.622.775.000.130;full;38;8856;66;2272;48;1703141;0;0.003277008789466077;0;122;0;0.0;0;0;0;0;0;0;0;0;0;122;0;0.0;0;0;0.3773534525583706;0.425;0.36598521598521594;120;5;15
Ours;L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;TF_04.csv;0.31135531135531136;1.0;0.4748603351955307;425;0.4365191569645201;49;120;0.2704226379316632;0.002347938051230127;0.1106248249105392;0.49805690401299185;0.32653061224489793;0.02041846601725273;0.21450282240555796;0.5179452421749772;8.437.622.775.000.130;full;38;8856;66;2272;48;1703141;0;0.003277008789466077;0;122;0;0.0;0;0;0;0;0;0;0;0;0;122;0;0.0;0;0;0.3773534525583706;0.425;0.36598521598521594;120;5;15
Ours;L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;TF_02.csv;1.0;0.029605263157894735;0.05750798722044728;304;0.4365191569645201;49;120;0.2704226379316632;0.002347938051230127;0.1106248249105392;0.49805690401299185;0.32653061224489793;0.02041846601725273;0.21450282240555796;0.5179452421749772;8.437.622.775.000.130;full;38;8856;66;2272;48;1703141;0;0.003277008789466077;0;122;0;0.0;0;0;0;0;0;0;0;0;0;122;0;0.0;0;0;0.3773534525583706;0.425;0.36598521598521594;120;5;15
Ours;L3.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;TF_03.csv;0.0;0.0;0.0;326;0.4365191569645201;49;120;0.2704226379316632;0.002347938051230127;0.1106248249105392;0.49805690401299185;0.32653061224489793;0.02041846601725273;0.21450282240555796;0.5179452421749772;924.726.125.999.996;full;38;8856;66;2272;48;1703141;0;0.002704275755094182;0;122;0;0.0;0;0;0;0;0;0;0;0;0;122;0;0.0;0;0;0;0;0;0;5;15
Ours;L3.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;TF_13.csv;1.0;0.03625377643504532;0.06997084548104958;331;0.4365191569645201;49;120;0.2704226379316632;0.002347938051230127;0.1106248249105392;0.49805690401299185;0.32653061224489793;0.02041846601725273;0.21450282240555796;0.5179452421749772;924.726.125.999.996;full;38;8856;66;2272;48;1703141;0;0.002704275755094182;0;122;0;0.0;0;0;0;0;0;0;0;0;0;122;0;0.0;0;0;0;0;0;0;5;15
Ours;L3.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;TF_04.csv;0.31135531135531136;1.0;0.4748603351955307;425;0.4365191569645201;49;120;0.2704226379316632;0.002347938051230127;0.1106248249105392;0.49805690401299185;0.32653061224489793;0.02041846601725273;0.21450282240555796;0.5179452421749772;924.726.125.999.996;full;38;8856;66;2272;48;1703141;0;0.002704275755094182;0;122;0;0.0;0;0;0;0;0;0;0;0;0;122;0;0.0;0;0;0;0;0;0;5;15
