approach;log;config;with_labels;precision;recall;F$_1$-score;ED;Seg. found;Seg. true;rand_mic;ari_mic;jaccard_mic;fowlkes_mallows_mic;rand_mac;ari_mac;jaccard_mac;fowlkes_mallows_mac;runtime;part;num_classes;sizeof_cooc;max_num_events;max_buffer_size;size_clust;size_full;avg_resp_seg;avg_resp_cat;obj_tp;obj_fp;obj_fn;obj_prec;obj_rec;obj_f1;obj_obj_relations_tp;obj_obj_relations_fp;obj_obj_relations_fn;obj_obj_relations_prec;obj_obj_relations_rec;obj_obj_relations_f1;obj_task_relations_tp;obj_task_relations_fp;obj_task_relations_fn;obj_task_relations_prec;obj_task_relations_rec;obj_task_relations_f1;label_prec;label_rec;label_f1;label_support;n;m
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;0.7826234684236075;0.7132809944389925;0.7198010571039464;0.1911340519108059;125;200;0.7073916112965922;0.37724407299900575;0.5774760539114041;0.6121607589254154;0.7260645161290322;0.3989571903142289;0.6161333333333334;0.609903768178575;6.655.077.933.800.200;full;69;8856;241;9312;48;6375839;0;0.0027231575045125866;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;2217;0;283;1.0;0.8868;0.9400042399830401;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;0.7338374028856827;0.625;0.6322946557347112;200;15;10
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;0.7672732085378678;0.7420673863264639;0.7259909534402031;0.1911340519108059;125;200;0.6766881029885258;0.362835965340434;0.5780223830147202;0.6539957779917361;0.8055483870967742;0.5773735131222734;0.7346928746928747;0.7290614065862716;5.323.844.310.599.810;full;69;8856;241;9312;48;6374061;0;0.0026863705439027397;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;2217;0;283;1.0;0.8868;0.9400042399830401;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;0;0;0;0;15;10
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;0.7672732085378678;0.7420673863264639;0.7259909534402031;0.1911340519108059;125;200;0.6766881029885258;0.362835965340434;0.5780223830147202;0.6539957779917361;0.8055483870967742;0.5773735131222734;0.7346928746928747;0.7290614065862716;56.150.882.256.999.400;full;69;8856;241;9312;48;6374061;0;0.0028589160637930034;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;2217;0;283;1.0;0.8868;0.9400042399830401;521;388;101;0.5731573157315731;0.837620578778135;0.6806009144350098;0.7338374028856827;0.625;0.6322946557347112;200;15;10
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;0.8353417195022812;0.7525351651946353;0.7604204328646501;0.28391519410077487;149;200;0.7373705688221304;0.4456363451635682;0.6271648745356841;0.6592555139180957;0.7323598766551787;0.41967011344405125;0.6192348251101925;0.6289745325379081;7.996.885.368.999.930;full;69;8856;116;4696;48;6375821;0;0.0032018055888528743;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;2070;0;430;1.0;0.828;0.9059080962800875;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;0;0;0;0;15;15
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;0.8353417195022812;0.7525351651946353;0.7604204328646501;0.28391519410077487;149;200;0.7373705688221304;0.4456363451635682;0.6271648745356841;0.6592555139180957;0.7323598766551787;0.41967011344405125;0.6192348251101925;0.6289745325379081;761.721.709.079.975;full;69;8856;116;4696;48;6375821;0;0.002761440548106106;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;2070;0;430;1.0;0.828;0.9059080962800875;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;0.7916454230663014;0.74;0.7461055110445255;200;15;15
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;0.8441194000085627;0.7664376840039254;0.7798242568611795;0.28391519410077487;149;200;0.7543224885633084;0.47724347435409964;0.651759864054529;0.674554737284716;0.7467803373843642;0.4454234696943734;0.6301477770425686;0.6409995090489633;8.219.641.035.200.030;full;69;8856;116;4696;48;6375721;0;0.0027021988857346252;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;2070;0;430;1.0;0.828;0.9059080962800875;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;0;0;0;0;15;15
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;0.8441194000085627;0.7664376840039254;0.7798242568611795;0.28391519410077487;149;200;0.7543224885633084;0.47724347435409964;0.651759864054529;0.674554737284716;0.7467803373843642;0.4454234696943734;0.6301477770425686;0.6409995090489633;761.811.462.930.018;full;69;8856;116;4696;48;6375721;0;0.0026218149212841775;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;2070;0;430;1.0;0.828;0.9059080962800875;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;0.7916454230663014;0.74;0.7461055110445255;200;15;15
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;0.8566128707112113;0.7986588158325155;0.8064925798041146;0.28391519410077487;149;200;0.7824071257268451;0.5365465689539908;0.6865561379266177;0.7110378523351424;0.7912207509522946;0.5420247682648415;0.6931859898152245;0.7029870059983717;8.510.581.397.100.030;full;69;8856;116;4696;48;6375577;0;0.0027872779767506017;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;2070;0;430;1.0;0.828;0.9059080962800875;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;0;0;0;0;15;15
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;0.8566128707112113;0.7986588158325155;0.8064925798041146;0.28391519410077487;149;200;0.7824071257268451;0.5365465689539908;0.6865561379266177;0.7110378523351424;0.7912207509522946;0.5420247682648415;0.6931859898152245;0.7029870059983717;8.922.169.795.899.750;full;69;8856;116;4696;48;6375577;0;0.0027574145389621663;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;2070;0;430;1.0;0.828;0.9059080962800875;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;0.7916454230663014;0.74;0.7461055110445255;200;15;15
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;0.8353417195022812;0.7525351651946353;0.7604204328646501;0.28391519410077487;149;200;0.7373705688221304;0.4456363451635682;0.6271648745356841;0.6592555139180957;0.7323598766551787;0.41967011344405125;0.6192348251101925;0.6289745325379081;5.300.635.585.300.180;full;69;8856;116;4696;48;6375821;0;0.00269342742960618;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;2070;0;430;1.0;0.828;0.9059080962800875;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;0;0;0;0;15;15
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;0.8353417195022812;0.7525351651946353;0.7604204328646501;0.28391519410077487;149;200;0.7373705688221304;0.4456363451635682;0.6271648745356841;0.6592555139180957;0.7323598766551787;0.41967011344405125;0.6192348251101925;0.6289745325379081;5.565.565.627.000.250;full;69;8856;116;4696;48;6375821;0;0.002738791671123523;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;2070;0;430;1.0;0.828;0.9059080962800875;470;238;152;0.6638418079096046;0.7556270096463023;0.7067669172932332;0.7916454230663014;0.74;0.7461055110445255;200;15;15
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;0.6678825519689086;0.6393523061825319;0.5861316448432422;0.3517447585296151;109;200;0.5656916321501697;0.19453485858515768;0.43868576145969407;0.6062330716597338;0.683146449201495;0.37687952671546177;0.593934760448522;0.6750809360154053;7.620.541.224.800.030;full;69;8856;166;4696;48;6373536;0;0.006046766084250308;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;2050;0;450;1.0;0.82;0.9010989010989011;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;0;0;0;0;15;20
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;0.6678825519689086;0.6393523061825319;0.5861316448432422;0.3517447585296151;109;200;0.5656916321501697;0.19453485858515768;0.43868576145969407;0.6062330716597338;0.683146449201495;0.37687952671546177;0.593934760448522;0.6750809360154053;7.378.633.228.399.840;full;69;8856;166;4696;48;6373536;0;0.003090389075003038;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;2050;0;450;1.0;0.82;0.9010989010989011;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;0.639647076087754;0.535;0.523817308134256;200;15;20
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;0.6678825519689086;0.6393523061825319;0.5861316448432422;0.3517447585296151;109;200;0.5656916321501697;0.19453485858515768;0.43868576145969407;0.6062330716597338;0.683146449201495;0.37687952671546177;0.593934760448522;0.6750809360154053;7.002.237.773.800.150;full;69;8856;166;4696;48;6373536;0;0.0028948430679396624;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;2050;0;450;1.0;0.82;0.9010989010989011;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;0;0;0;0;15;20
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;0.6678825519689086;0.6393523061825319;0.5861316448432422;0.3517447585296151;109;200;0.5656916321501697;0.19453485858515768;0.43868576145969407;0.6062330716597338;0.683146449201495;0.37687952671546177;0.593934760448522;0.6750809360154053;6.927.193.782.800.160;full;69;8856;166;4696;48;6373536;0;0.002837503912762029;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;2050;0;450;1.0;0.82;0.9010989010989011;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;0.639647076087754;0.535;0.523817308134256;200;15;20
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;0.7723545880497322;0.6838403663722604;0.6410307970474624;0.3517447585296151;109;200;0.5875980023161009;0.23994896229429769;0.4891254939007208;0.6354022984451609;0.7655453618756372;0.5379878478565842;0.7225068509472179;0.7603194885755105;7.932.520.596.899.840;full;69;8856;166;4696;48;6373549;0;0.0030605057932995765;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;2050;0;450;1.0;0.82;0.9010989010989011;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;0;0;0;0;15;20
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;0.7723545880497322;0.6838403663722604;0.6410307970474624;0.3517447585296151;109;200;0.5875980023161009;0.23994896229429769;0.4891254939007208;0.6354022984451609;0.7655453618756372;0.5379878478565842;0.7225068509472179;0.7603194885755105;7.773.581.448.299.950;full;69;8856;166;4696;48;6373549;0;0.002889294478020178;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;2050;0;450;1.0;0.82;0.9010989010989011;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;0.639647076087754;0.535;0.523817308134256;200;15;20
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;0.6678825519689086;0.6393523061825319;0.5861316448432422;0.3517447585296151;109;200;0.5656916321501697;0.19453485858515768;0.43868576145969407;0.6062330716597338;0.683146449201495;0.37687952671546177;0.593934760448522;0.6750809360154053;5.388.552.070.800.140;full;69;8856;166;4696;48;6373536;0;0.002788503467662841;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;2050;0;450;1.0;0.82;0.9010989010989011;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;0;0;0;0;15;20
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;0.6678825519689086;0.6393523061825319;0.5861316448432422;0.3517447585296151;109;200;0.5656916321501697;0.19453485858515768;0.43868576145969407;0.6062330716597338;0.683146449201495;0.37687952671546177;0.593934760448522;0.6750809360154053;53.230.278.685.001.300;full;69;8856;166;4696;48;6373536;0;0.0028659287523256655;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;2050;0;450;1.0;0.82;0.9010989010989011;487;322;135;0.6019777503090235;0.7829581993569131;0.6806429070580013;0.639647076087754;0.535;0.523817308134256;200;15;20
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;0.8528977133528773;0.8035655871769709;0.8100536491485961;0.3683308359357532;173;200;0.7808160036465132;0.5290787349411517;0.6876171469914139;0.7025678317434889;0.8218846619169243;0.6187064814646827;0.7433377647373467;0.7605039570803929;7.651.522.324.599.860;full;69;8856;155;4696;48;6375509;0;0.0029638225755978815;411;214;211;0.6576;0.6607717041800643;0.6591820368885325;1813;0;687;1.0;0.7252;0.8407141201020171;411;214;211;0.6576;0.6607717041800643;0.6591820368885325;0;0;0;0;20;5
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;0.8528977133528773;0.8035655871769709;0.8100536491485961;0.3683308359357532;173;200;0.7808160036465132;0.5290787349411517;0.6876171469914139;0.7025678317434889;0.8218846619169243;0.6187064814646827;0.7433377647373467;0.7605039570803929;8.093.594.433.600.080;full;69;8856;155;4696;48;6375509;0;0.0030004386397956486;411;214;211;0.6576;0.6607717041800643;0.6591820368885325;1813;0;687;1.0;0.7252;0.8407141201020171;411;214;211;0.6576;0.6607717041800643;0.6591820368885325;0.8023890608875128;0.76;0.7593943035157988;200;20;5
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;0.8559784375867833;0.8104350670592084;0.8169829011976909;0.3683308359357532;173;200;0.7857919658448688;0.5388641452201087;0.6962696537989752;0.7079515675194794;0.8303535421427611;0.6361697569441914;0.7587254607442474;0.7709128117049316;8.352.134.680.399.830;full;69;8856;155;4696;48;6375439;0;0.0028668760662557942;411;214;211;0.6576;0.6607717041800643;0.6591820368885325;1813;0;687;1.0;0.7252;0.8407141201020171;411;214;211;0.6576;0.6607717041800643;0.6591820368885325;0;0;0;0;20;5
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;0.8559784375867833;0.8104350670592084;0.8169829011976909;0.3683308359357532;173;200;0.7857919658448688;0.5388641452201087;0.6962696537989752;0.7079515675194794;0.8303535421427611;0.6361697569441914;0.7587254607442474;0.7709128117049316;8.019.328.275.700.170;full;69;8856;155;4696;48;6375439;0;0.0028067717229346436;411;214;211;0.6576;0.6607717041800643;0.6591820368885325;1813;0;687;1.0;0.7252;0.8407141201020171;411;214;211;0.6576;0.6607717041800643;0.6591820368885325;0.8023890608875128;0.76;0.7593943035157988;200;20;5
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;0.8722900812228876;0.8423290807981682;0.8464691787058712;0.3683308359357532;173;200;0.8276138503928923;0.6299054279992907;0.7416980592682657;0.7665972579496546;0.8866783169780884;0.7585570939239873;0.8205271125791357;0.8494421195909043;8.567.680.502.099.750;full;69;8856;155;4696;48;6375278;0;0.0028785183021682315;411;214;211;0.6576;0.6607717041800643;0.6591820368885325;1813;0;687;1.0;0.7252;0.8407141201020171;411;214;211;0.6576;0.6607717041800643;0.6591820368885325;0;0;0;0;20;5
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;0.8722900812228876;0.8423290807981682;0.8464691787058712;0.3683308359357532;173;200;0.8276138503928923;0.6299054279992907;0.7416980592682657;0.7665972579496546;0.8866783169780884;0.7585570939239873;0.8205271125791357;0.8494421195909043;7.113.320.253.200.070;full;69;8856;155;4696;48;6375278;0;0.00255169099997733;411;214;211;0.6576;0.6607717041800643;0.6591820368885325;1813;0;687;1.0;0.7252;0.8407141201020171;411;214;211;0.6576;0.6607717041800643;0.6591820368885325;0.8023890608875128;0.76;0.7593943035157988;200;20;5
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;0.8528977133528773;0.8035655871769709;0.8100536491485961;0.3683308359357532;173;200;0.7808160036465132;0.5290787349411517;0.6876171469914139;0.7025678317434889;0.8218846619169243;0.6187064814646827;0.7433377647373467;0.7605039570803929;4.921.379.970.199.990;full;69;8856;155;4696;48;6375509;0;0.002808084566649312;411;214;211;0.6576;0.6607717041800643;0.6591820368885325;1813;0;687;1.0;0.7252;0.8407141201020171;411;214;211;0.6576;0.6607717041800643;0.6591820368885325;0;0;0;0;20;5
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;0.8528977133528773;0.8035655871769709;0.8100536491485961;0.3683308359357532;173;200;0.7808160036465132;0.5290787349411517;0.6876171469914139;0.7025678317434889;0.8218846619169243;0.6187064814646827;0.7433377647373467;0.7605039570803929;49.774.492.628.999.700;full;69;8856;155;4696;48;6375509;0;0.002644050786119611;411;214;211;0.6576;0.6607717041800643;0.6591820368885325;1813;0;687;1.0;0.7252;0.8407141201020171;411;214;211;0.6576;0.6607717041800643;0.6591820368885325;0.8023890608875128;0.76;0.7593943035157988;200;20;5
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;0.7807766953776175;0.7443572129538764;0.7256531027986568;0.18742724619014217;120;200;0.678311974336133;0.3665657852227995;0.5781371038837689;0.656678243808803;0.7724089635854342;0.5068079000511619;0.6888877338877339;0.6846568674860749;57.300.162.177.001.700;full;69;8856;153;4696;48;6373787;0;0.002399740218530466;535;290;87;0.6484848484848484;0.860128617363344;0.7394609536973047;2286;0;214;1.0;0.9144;0.9552862515670706;535;290;87;0.6484848484848484;0.860128617363344;0.7394609536973047;0;0;0;0;20;10
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;0.7807766953776175;0.7443572129538764;0.7256531027986568;0.18742724619014217;120;200;0.678311974336133;0.3665657852227995;0.5781371038837689;0.656678243808803;0.7724089635854342;0.5068079000511619;0.6888877338877339;0.6846568674860749;60.377.772.956.002.400;full;69;8856;153;4696;48;6373787;0;0.0024901351345394357;535;290;87;0.6484848484848484;0.860128617363344;0.7394609536973047;2286;0;214;1.0;0.9144;0.9552862515670706;535;290;87;0.6484848484848484;0.860128617363344;0.7394609536973047;0.7625151941654406;0.655;0.6658735560230309;200;20;10
Urabe et al. (online)';L1.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;0.7807766953776175;0.7443572129538764;0.7256531027986568;0.18742724619014217;120;200;0.678311974336133;0.3665657852227995;0.5781371038837689;0.656678243808803;0.7724089635854342;0.5068079000511619;0.6888877338877339;0.6846568674860749;6.686.677.172.800.040;full;69;8856;153;4696;48;6373787;0;0.002666353371879807;535;290;87;0.6484848484848484;0.860128617363344;0.7394609536973047;2286;0;214;1.0;0.9144;0.9552862515670706;535;290;87;0.6484848484848484;0.860128617363344;0.7394609536973047;0;0;0;0;20;10
