approach;log;config;precision;recall;F$_1$-score;ED;Seg. found;Seg. true;rand_mic;ari_mic;jaccard_mic;fowlkes_mallows_mic;rand_mac;ari_mac;jaccard_mac;fowlkes_mallows_mac;runtime;part;num_classes;sizeof_cooc;max_num_events;max_buffer_size;size_clust;size_full;avg_resp_seg;avg_resp_cat
Urabe et al.;Reimbursement.csv;N=5-M=5-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.4520367723725414;79;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.6150287410000006;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=5-M=10-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.190083811000001;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=5-M=15-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.3529161710000004;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=5-M=20-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.2264596680000004;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=5-M=25-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.2557910880000023;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=5-M=30-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.283314727000004;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=5-M=35-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.655119959000004;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=5-M=40-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.5053712079999997;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=5-M=45-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.749682655000001;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=5-M=50-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.6111409089999995;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=10-M=5-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.42450211096667856;77;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.304140883999999;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=10-M=10-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.197009625000007;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=10-M=15-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.152284073000004;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=10-M=20-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.270812120000002;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=10-M=25-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.4930110530000036;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=10-M=30-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.450124684000002;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=10-M=35-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.1964217969999993;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=10-M=40-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.671623979000003;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=10-M=45-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.6372706739999927;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=10-M=50-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.7458271960000076;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=15-M=5-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.6046110150067814;26;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0784628159999983;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=15-M=10-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.1989968970000007;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=15-M=15-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.668665077;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=15-M=20-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.872683125000009;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=15-M=25-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.546503229999985;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=15-M=30-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.7042060919999926;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=15-M=35-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.6403277830000036;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=15-M=40-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.8472099929999786;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=15-M=45-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.1208342330000107;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=15-M=50-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.7334217450000153;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=20-M=5-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.6449196320000112;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=20-M=10-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.62476781700002;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=20-M=15-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.6047344380000084;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=20-M=20-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.682014519000006;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=20-M=25-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.022851357999997;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=20-M=30-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.0687038430000086;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=20-M=35-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.2362532520000116;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=20-M=40-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.057193683999998;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=20-M=45-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.8038971240000023;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=20-M=50-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.178447738000017;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=25-M=5-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.5415185399999984;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=25-M=10-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.705605169000023;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=25-M=15-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.709976259000001;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=25-M=20-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.9186568270000066;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=25-M=25-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.10131020999998;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=25-M=30-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.0435192630000074;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=25-M=35-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.12169839500001;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=25-M=40-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.960080545999972;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=25-M=45-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.082814765999956;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=25-M=50-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.9664527230000317;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=30-M=5-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.623080160000029;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=30-M=10-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.8218591639999886;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=30-M=15-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.8270112150000273;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=30-M=20-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.034462794000035;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=30-M=25-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.302192251000008;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=30-M=30-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.409311305000017;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=30-M=35-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.137508046999983;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=30-M=40-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.2124196070000153;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=30-M=45-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.246245956999985;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=30-M=50-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.132345096999984;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=35-M=5-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.784539171000006;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=35-M=10-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.8101102770000352;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=35-M=15-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.987624846000017;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=35-M=20-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.1630120909999846;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=35-M=25-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.9732026759999712;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=35-M=30-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.8685831829999984;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=35-M=35-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.1476225889999796;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=35-M=40-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.978999098000031;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=35-M=45-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.4296030109999833;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=35-M=50-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.2150648610000303;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=40-M=5-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.599650390000022;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=40-M=10-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.6355226800000082;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=40-M=15-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.7334256640000376;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=40-M=20-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.809098136999978;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=40-M=25-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.836935068999992;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=40-M=30-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.913033559999974;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=40-M=35-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.9620596290000094;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=40-M=40-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.057549272000017;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=40-M=45-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.1384212109999794;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=40-M=50-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.1468194830000016;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=45-M=5-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.654386466999995;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=45-M=10-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.734670279999989;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=45-M=15-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.844034141999998;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=45-M=20-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.8859274459999824;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=45-M=25-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.943843383000001;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=45-M=30-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.7154242660000136;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=45-M=35-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.353622707999989;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=45-M=40-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.215352128999996;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=45-M=45-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.4075260980000053;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=45-M=50-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.5690988750000656;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=50-M=5-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;2.872714672999905;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=50-M=10-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.950925912999992;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=50-M=15-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.446574737999981;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=50-M=20-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.2525006600000097;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=50-M=25-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.349690731999999;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=50-M=30-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.4446962490000033;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=50-M=35-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.4910911499999884;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=50-M=40-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.556660971000042;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=50-M=45-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.7077565890000415;full;0;0;0;0;0;0;0;0
Urabe et al.;Reimbursement.csv;N=50-M=50-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.978653888041821;1;50;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;3.9982317779999903;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=5-M=5-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.18391918099996474;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=5-M=10-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.17705552200004604;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=5-M=15-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.19298586499996873;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=5-M=20-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.16880335999996987;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=5-M=25-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1643222909999622;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=5-M=30-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1945063379999965;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=5-M=35-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.19687399899999036;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=5-M=40-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1579927799999723;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=5-M=45-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.16465682499995182;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=5-M=50-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1711377540000285;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_04.csv;N=10-M=5-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9647058823529412;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.17956632999994326;full;0;0;0;0;0;0;0;0
